team_a_name,team_b_name,team_a_avg_goals,team_b_avg_goals,team_a_recent_form,team_b_recent_form,match_location,weather_condition,result
2281,2482605,2.04,1.68,4,4,away,rainy,team_a_win
2282,2482604,1.71,0.77,1,4,away,rainy,draw
2283,2482603,1.36,2.88,2,1,neutral,cloudy,team_b_win
2284,2482602,0.54,3.42,1,3,home,rainy,draw
2285,2482601,1.48,1.47,5,2,neutral,cloudy,team_b_win
2286,2482600,3.14,2.74,4,5,home,cloudy,team_a_win
2287,2482599,1.39,3.02,4,2,neutral,cloudy,draw
2288,2482598,2.72,1.89,5,1,home,cloudy,draw
2289,2482597,1.49,0.73,1,2,neutral,sunny,draw
2290,2482596,3.32,3.04,3,5,home,rainy,team_b_win
2291,2482595,3.41,2.07,4,1,home,rainy,draw
2292,2482594,0.83,1.32,4,5,neutral,rainy,team_a_win
2293,2482593,3.49,3.49,4,4,neutral,sunny,team_b_win
2294,2482592,1.26,1.91,4,1,home,cloudy,draw
2295,2482591,2.58,1.78,1,2,neutral,cloudy,team_b_win
2296,2482590,3.08,1.46,1,2,neutral,rainy,draw
2297,2482589,2.11,1.97,1,4,away,rainy,team_a_win
2298,2482588,1.77,0.82,5,4,neutral,rainy,team_a_win
2299,2482587,2.62,2.72,3,2,away,cloudy,draw
2300,2482586,2.13,2.05,5,5,away,cloudy,draw
2301,2482585,3.24,3.46,2,3,away,rainy,team_a_win
2302,2482584,2.32,1.23,1,2,neutral,sunny,draw
2303,2482583,1.11,1.86,3,2,away,cloudy,draw
2304,2482582,1.58,2.07,4,5,neutral,sunny,draw
2305,2482581,1.76,1.61,4,4,home,rainy,team_a_win
2306,2482580,3.01,1,1,2,neutral,rainy,team_a_win
2307,2482579,2.58,2.4,2,3,home,sunny,draw
2308,2482578,0.85,2.84,4,1,home,sunny,draw
2309,2482577,1.91,2.06,1,1,home,cloudy,team_a_win
2310,2482576,2.61,1.8,1,4,home,sunny,draw
2311,2482575,1.94,2.35,4,2,home,sunny,team_a_win
2312,2482574,3.06,3.26,3,1,home,rainy,draw
2313,2482573,0.62,2,4,3,away,sunny,team_a_win
2314,2482572,1.97,2.49,5,2,home,sunny,draw
2315,2482571,1.05,1.72,1,4,home,sunny,team_a_win
2316,2482570,2.83,1.17,5,1,neutral,sunny,team_a_win
2317,2482569,2.1,1.83,1,3,away,rainy,team_b_win
2318,2482568,1.73,2.24,2,4,away,sunny,team_b_win
2319,2482567,0.84,2.8,1,4,away,rainy,team_a_win
2320,2482566,1.5,2.86,3,1,home,cloudy,draw
2321,2482565,2.5,3.41,5,5,neutral,rainy,draw
2322,2482564,1.3,2.28,3,5,neutral,rainy,team_b_win
2323,2482563,1.7,3.42,3,2,away,cloudy,team_b_win
2324,2482562,0.81,2.28,3,1,home,sunny,draw
2325,2482561,0.75,1.16,2,1,home,sunny,team_b_win
2326,2482560,1.25,2.46,2,1,neutral,rainy,draw
2327,2482559,1.13,1.91,3,5,home,sunny,team_b_win
2328,2482558,2.01,1.4,3,3,neutral,sunny,team_b_win
2329,2482557,2.43,3.23,1,4,neutral,rainy,team_b_win
2330,2482556,1.07,2.02,5,5,away,cloudy,team_b_win
2331,2482555,1.93,0.63,2,3,home,sunny,draw
2332,2482554,1.02,0.55,4,2,home,cloudy,team_b_win
2333,2482553,2.14,2.82,5,1,home,cloudy,draw
2334,2482552,1.08,1.72,2,2,home,sunny,team_b_win
2335,2482551,2.1,3.4,2,2,away,sunny,team_a_win
2336,2482550,3.22,0.72,5,2,neutral,sunny,team_a_win
2337,2482549,3.12,2.88,1,2,away,sunny,draw
2338,2482548,2.52,1.56,2,2,home,rainy,team_a_win
2339,2482547,0.65,1.18,4,3,away,cloudy,draw
2340,2482546,1.11,0.88,4,4,away,sunny,team_b_win
2341,2482545,0.91,1.69,2,3,home,cloudy,team_b_win
2342,2482544,1.18,3.49,2,5,neutral,sunny,draw
2343,2482543,2.65,1.17,3,1,neutral,sunny,team_a_win
2344,2482542,1.52,2.17,2,5,home,rainy,team_b_win
2345,2482541,1.08,2.05,1,2,away,sunny,team_b_win
2346,2482540,1.12,2.73,5,5,away,rainy,team_a_win
2347,2482539,1.41,2.79,3,1,neutral,sunny,draw
2348,2482538,1.05,2.03,3,5,neutral,rainy,draw
2349,2482537,2.39,2.4,4,5,home,rainy,team_b_win
2350,2482536,3.46,2.97,5,4,neutral,rainy,team_a_win
2351,2482535,1.81,2.75,3,2,neutral,cloudy,draw
2352,2482534,3.15,1.06,1,5,away,cloudy,draw
2353,2482533,2.38,1.9,4,4,home,sunny,team_a_win
2354,2482532,0.86,2.9,1,3,home,sunny,team_b_win
2355,2482531,2.46,3.35,2,5,away,sunny,team_a_win
2356,2482530,2.23,0.6,4,5,neutral,rainy,team_a_win
2357,2482529,1.15,2.6,1,1,away,rainy,draw
2358,2482528,0.81,2.01,2,5,away,rainy,team_a_win
2359,2482527,1.47,2.27,3,2,home,rainy,team_a_win
2360,2482526,1.48,1.98,5,4,away,cloudy,team_b_win
2361,2482525,3.01,2.25,3,4,away,sunny,team_b_win
2362,2482524,2.25,1.64,4,4,neutral,cloudy,team_a_win
2363,2482523,1.74,3.23,4,1,away,sunny,team_a_win
2364,2482522,2.61,0.68,4,4,neutral,rainy,team_a_win
2365,2482521,1.03,2.98,1,2,home,rainy,team_a_win
2366,2482520,1.69,0.77,4,4,home,cloudy,team_a_win
2367,2482519,1.71,1.73,2,4,away,rainy,team_a_win
2368,2482518,2.41,1.56,5,4,away,cloudy,draw
2369,2482517,2.26,2.36,4,2,away,cloudy,team_a_win
2370,2482516,1.08,3.1,2,5,home,rainy,team_a_win
2371,2482515,1.75,3.14,1,2,away,rainy,draw
2372,2482514,2.28,2.3,4,4,home,cloudy,team_b_win
2373,2482513,1.95,2.69,4,2,neutral,cloudy,draw
2374,2482512,3.14,3.31,4,1,away,sunny,team_a_win
2375,2482511,0.84,1.92,3,1,away,cloudy,draw
2376,2482510,3.01,0.62,2,3,away,sunny,team_b_win
2377,2482509,2.87,1.94,1,1,neutral,sunny,draw
2378,2482508,1.35,2.24,5,1,neutral,cloudy,team_b_win
2379,2482507,1.35,0.93,1,2,home,sunny,draw
2380,2482506,2.62,0.54,4,2,away,rainy,team_b_win
2381,2482505,3.05,2.76,4,2,away,rainy,draw
2382,2482504,1.55,1.6,4,2,home,sunny,team_a_win
2383,2482503,2.92,1.31,1,5,neutral,cloudy,team_b_win
2384,2482502,2.61,2.49,5,5,home,cloudy,draw
2385,2482501,2.49,1.39,5,1,neutral,sunny,team_b_win
2386,2482500,1.13,2.28,1,3,home,rainy,team_b_win
2387,2482499,0.69,0.88,3,1,away,cloudy,team_a_win
2388,2482498,1.58,1.64,1,1,home,cloudy,team_b_win
2389,2482497,1.65,1.52,1,3,home,sunny,team_b_win
2390,2482496,3.06,3.05,2,5,neutral,rainy,team_b_win
2391,2482495,2.88,3.5,1,1,away,sunny,team_a_win
2392,2482494,2.46,2.21,1,4,home,cloudy,team_b_win
2393,2482493,2.36,3.1,2,1,neutral,sunny,team_a_win
2394,2482492,1.85,1.29,1,4,neutral,cloudy,team_b_win
2395,2482491,0.95,2.99,4,1,neutral,rainy,team_a_win
2396,2482490,0.77,0.7,2,2,neutral,sunny,draw
2397,2482489,2.58,2.81,4,3,home,rainy,team_a_win
2398,2482488,2.21,3.17,4,1,home,cloudy,team_a_win
2399,2482487,2.16,2.71,5,3,neutral,cloudy,team_a_win
2400,2482486,0.95,3.18,1,5,neutral,rainy,draw
2401,2482485,1.51,3.32,2,4,neutral,sunny,team_a_win
2402,2482484,3.08,2.6,5,5,home,cloudy,team_b_win
2403,2482483,2.59,1.87,4,2,neutral,cloudy,team_b_win
2404,2482482,3.43,2.13,3,4,home,rainy,team_b_win
2405,2482481,1.13,0.74,1,5,neutral,cloudy,team_b_win
2406,2482480,3.15,1.22,1,3,home,sunny,team_b_win
2407,2482479,1.36,2.82,1,4,away,sunny,team_a_win
2408,2482478,0.88,2.69,3,4,away,sunny,team_b_win
2409,2482477,1.31,1.81,5,2,home,rainy,draw
2410,2482476,2.36,1.03,5,4,away,rainy,team_a_win
2411,2482475,2.76,3.35,2,2,home,sunny,team_a_win
2412,2482474,1.35,2.97,2,1,home,rainy,team_b_win
2413,2482473,3.06,1.95,4,5,away,cloudy,team_b_win
2414,2482472,1.18,1.85,5,2,home,rainy,draw
2415,2482471,2.27,1.98,2,3,home,cloudy,team_b_win
2416,2482470,2.61,0.64,3,2,away,sunny,team_b_win
2417,2482469,0.96,0.7,2,4,home,rainy,team_b_win
2418,2482468,1.85,2.56,1,1,away,sunny,team_a_win
2419,2482467,1.16,1.74,2,2,away,sunny,team_b_win
2420,2482466,3.17,0.83,4,3,home,rainy,team_b_win
2421,2482465,2.67,0.89,3,1,home,rainy,team_a_win
2422,2482464,2.68,3.04,5,5,away,sunny,team_b_win
2423,2482463,0.94,0.55,2,4,home,rainy,team_b_win
2424,2482462,2.33,0.51,4,5,away,rainy,team_b_win
2425,2482461,2.54,1.61,4,5,away,rainy,team_b_win
2426,2482460,1.7,1.29,5,4,away,rainy,draw
2427,2482459,1.97,3.22,2,3,home,rainy,team_b_win
2428,2482458,1.37,0.85,5,3,away,sunny,draw
2429,2482457,1.5,2.42,4,3,home,cloudy,team_a_win
2430,2482456,2.25,2.12,3,1,home,cloudy,draw
2431,2482455,2.05,3.01,3,4,home,sunny,team_b_win
2432,2482454,0.85,1.54,5,5,home,rainy,team_b_win
2433,2482453,2.95,2.12,4,5,away,sunny,team_a_win
2434,2482452,3.41,2,4,5,away,rainy,team_a_win
2435,2482451,3.49,1.94,2,1,home,rainy,team_b_win
2436,2482450,3.21,2.37,5,1,home,cloudy,draw
2437,2482449,1.48,2.06,5,5,home,cloudy,draw
2438,2482448,2.5,2.44,4,5,home,sunny,team_a_win
2439,2482447,3.14,2.35,5,5,neutral,cloudy,team_b_win
2440,2482446,3.47,2.72,3,1,neutral,rainy,team_a_win
2441,2482445,1.45,1.2,1,3,home,sunny,team_b_win
2442,2482444,3.5,1.86,5,2,home,cloudy,draw
2443,2482443,1.75,0.87,5,3,away,cloudy,team_a_win
2444,2482442,3.23,1.12,2,3,away,rainy,team_a_win
2445,2482441,2.4,2.98,2,2,neutral,sunny,team_b_win
2446,2482440,1.21,2.02,2,5,home,rainy,team_a_win
2447,2482439,1.67,3.1,5,4,home,cloudy,draw
2448,2482438,3.07,1.37,5,2,away,sunny,draw
2449,2482437,2.06,3.02,4,4,home,rainy,team_b_win
2450,2482436,2.06,2.83,3,5,away,sunny,team_a_win
2451,2482435,1.15,2.47,3,3,home,rainy,team_b_win
2452,2482434,1.53,2.26,3,4,neutral,rainy,team_a_win
2453,2482433,2.48,2.25,2,1,home,rainy,team_b_win
2454,2482432,1.97,1.57,4,1,away,cloudy,team_a_win
2455,2482431,3.14,0.71,1,2,neutral,sunny,draw
2456,2482430,3.23,0.96,4,1,away,rainy,team_a_win
2457,2482429,2.71,1.55,2,1,home,rainy,team_a_win
2458,2482428,0.66,1.56,4,2,neutral,rainy,draw
2459,2482427,1.34,1.48,1,5,home,cloudy,draw
2460,2482426,1.95,1.74,1,1,neutral,rainy,draw
2461,2482425,0.72,0.97,3,3,neutral,rainy,team_b_win
2462,2482424,3.32,2.1,3,1,away,cloudy,draw
2463,2482423,1.84,1.03,2,2,home,rainy,draw
2464,2482422,1.4,3.13,4,2,home,rainy,team_b_win
2465,2482421,2.4,3.27,2,2,away,rainy,draw
2466,2482420,0.51,3.31,1,3,home,rainy,team_a_win
2467,2482419,1.83,2.2,4,5,neutral,cloudy,draw
2468,2482418,2.09,2.88,5,2,away,rainy,team_a_win
2469,2482417,1.54,1.68,4,4,away,cloudy,team_a_win
2470,2482416,2.43,2.24,2,3,neutral,cloudy,draw
2471,2482415,1.02,2,4,3,neutral,rainy,draw
2472,2482414,2.23,0.75,4,2,neutral,rainy,team_b_win
2473,2482413,1.16,0.67,4,5,neutral,rainy,draw
2474,2482412,3.27,2.1,2,4,home,cloudy,team_b_win
2475,2482411,1.61,0.75,3,2,home,rainy,team_b_win
2476,2482410,1.66,3.16,1,4,neutral,sunny,draw
2477,2482409,1.38,2.04,2,2,neutral,cloudy,team_a_win
2478,2482408,1.76,0.73,2,2,away,rainy,team_b_win
2479,2482407,1.92,2.09,5,1,home,cloudy,team_b_win
2480,2482406,2.86,0.72,3,5,neutral,rainy,draw
2481,2482405,1.37,1.56,3,1,neutral,rainy,team_a_win
2482,2482404,3.33,1.76,1,1,home,sunny,team_b_win
2483,2482403,3.1,2.88,3,3,neutral,sunny,team_b_win
2484,2482402,1.84,3.39,4,1,home,sunny,draw
2485,2482401,1.7,2.54,5,4,away,cloudy,draw
2486,2482400,1.36,3.24,5,4,neutral,sunny,draw
2487,2482399,2.27,2.42,1,5,neutral,rainy,draw
2488,2482398,1.89,2.62,4,3,home,sunny,team_b_win
2489,2482397,3.31,2.83,1,1,neutral,sunny,team_a_win
2490,2482396,3.21,2.49,2,2,away,sunny,team_a_win
2491,2482395,3.17,2.55,3,2,neutral,sunny,team_a_win
2492,2482394,0.58,2.78,5,5,away,sunny,team_a_win
2493,2482393,1.77,3.08,1,3,away,rainy,team_b_win
2494,2482392,3.43,2.12,3,2,neutral,sunny,team_a_win
2495,2482391,1.13,2.98,5,4,away,cloudy,draw
2496,2482390,0.61,2.81,3,3,home,cloudy,team_a_win
2497,2482389,1.48,1.59,1,3,home,rainy,draw
2498,2482388,1.89,1.09,4,2,neutral,rainy,team_a_win
2499,2482387,0.93,1.04,3,4,home,cloudy,team_b_win
2500,2482386,2.96,1.63,1,1,neutral,rainy,team_a_win
2501,2482385,1.12,2.17,2,3,home,sunny,team_b_win
2502,2482384,1.33,1.55,2,4,neutral,rainy,team_a_win
2503,2482383,1.12,3.29,1,5,away,cloudy,team_a_win
2504,2482382,3.36,3.02,2,1,home,cloudy,team_a_win
2505,2482381,1.4,0.54,5,1,home,cloudy,team_a_win
2506,2482380,2.48,1.2,2,3,away,rainy,team_b_win
2507,2482379,0.76,1.26,5,1,home,rainy,draw
2508,2482378,3.26,2.63,1,1,neutral,sunny,team_b_win
2509,2482377,1.32,1.93,2,1,home,rainy,team_a_win
2510,2482376,1.68,0.88,4,4,neutral,cloudy,draw
2511,2482375,0.56,2.93,5,2,home,sunny,team_b_win
2512,2482374,1.48,1.46,2,4,away,cloudy,team_b_win
2513,2482373,1.59,1.59,5,1,away,rainy,draw
2514,2482372,3.33,2.06,2,4,away,cloudy,draw
2515,2482371,1.69,2.47,3,3,neutral,sunny,draw
2516,2482370,2.94,2.74,3,2,away,cloudy,team_a_win
2517,2482369,1.08,0.55,3,3,away,cloudy,draw
2518,2482368,1.34,2.55,4,5,home,cloudy,team_b_win
2519,2482367,0.79,1.55,1,3,away,cloudy,team_b_win
2520,2482366,2.74,3.46,5,1,home,cloudy,team_a_win
2521,2482365,3.14,2.59,2,5,away,cloudy,team_a_win
2522,2482364,1.28,3.46,2,1,home,sunny,draw
2523,2482363,0.52,0.62,3,1,home,cloudy,team_b_win
2524,2482362,2.33,0.5,5,2,away,sunny,draw
2525,2482361,3.41,2.59,1,1,away,rainy,team_b_win
2526,2482360,1.21,1.37,5,3,away,rainy,team_a_win
2527,2482359,2.28,0.89,2,3,neutral,cloudy,draw
2528,2482358,2.17,1.21,1,2,home,rainy,team_a_win
2529,2482357,1.8,1.45,5,2,home,sunny,team_b_win
2530,2482356,2.29,2.59,3,3,home,sunny,team_a_win
2531,2482355,2.63,3.18,1,5,neutral,sunny,team_a_win
2532,2482354,2.63,2.83,4,3,neutral,cloudy,team_a_win
2533,2482353,0.53,0.87,4,4,neutral,rainy,team_a_win
2534,2482352,0.96,1.27,1,3,neutral,cloudy,team_a_win
2535,2482351,0.74,1.23,3,1,home,sunny,team_b_win
2536,2482350,1.67,1.13,2,1,home,rainy,team_a_win
2537,2482349,0.79,1.56,3,1,away,rainy,team_a_win
2538,2482348,2.46,1.68,5,3,home,rainy,team_a_win
2539,2482347,2.15,2.49,3,2,away,rainy,draw
2540,2482346,2.18,2.98,4,1,home,rainy,draw
2541,2482345,2.77,1.24,4,5,away,rainy,team_a_win
2542,2482344,0.81,1.83,2,4,away,rainy,team_b_win
2543,2482343,1.44,2.5,4,2,away,cloudy,team_b_win
2544,2482342,0.61,3.27,2,1,home,rainy,team_b_win
2545,2482341,1.87,0.8,2,2,home,sunny,draw
2546,2482340,3.35,1.27,5,5,home,cloudy,team_a_win
2547,2482339,2.86,1.82,2,1,neutral,cloudy,draw
2548,2482338,0.92,3.1,2,5,away,rainy,team_b_win
2549,2482337,1.77,1.57,4,1,neutral,sunny,team_a_win
2550,2482336,2.37,3.06,1,5,away,sunny,team_a_win
2551,2482335,2.87,0.57,3,1,home,cloudy,draw
2552,2482334,1.66,2.3,1,4,home,cloudy,team_b_win
2553,2482333,2.02,3.08,4,3,home,sunny,team_b_win
2554,2482332,2.28,2.43,1,3,home,sunny,team_a_win
2555,2482331,3.13,2.4,2,4,home,cloudy,team_b_win
2556,2482330,3.04,0.68,2,2,away,rainy,team_b_win
2557,2482329,2.9,1.47,5,4,neutral,rainy,team_b_win
2558,2482328,0.88,3.22,4,2,away,sunny,team_a_win
2559,2482327,2.7,2.34,5,3,away,rainy,team_a_win
2560,2482326,3.25,0.96,5,3,home,rainy,team_b_win
2561,2482325,3.36,2.59,1,3,neutral,rainy,team_b_win
2562,2482324,3.19,1.78,1,5,neutral,sunny,draw
2563,2482323,1.86,2.63,3,3,away,cloudy,draw
2564,2482322,3.3,3.31,2,5,home,rainy,team_a_win
2565,2482321,2.3,2.22,4,1,neutral,cloudy,team_a_win
2566,2482320,1.41,2.89,5,2,home,sunny,team_b_win
2567,2482319,1.53,1.83,5,3,neutral,sunny,draw
2568,2482318,0.85,1.35,5,2,away,sunny,team_a_win
2569,2482317,3.23,2.94,2,5,away,cloudy,team_a_win
2570,2482316,2.41,0.54,4,1,home,rainy,team_a_win
2571,2482315,0.86,2.26,4,3,neutral,sunny,team_a_win
2572,2482314,1.12,2.17,4,3,neutral,sunny,team_b_win
2573,2482313,3.1,0.66,2,5,neutral,rainy,team_b_win
2574,2482312,3.23,2.94,2,3,home,cloudy,team_b_win
2575,2482311,1.49,1.73,2,5,neutral,rainy,team_a_win
2576,2482310,0.56,3.26,4,1,away,sunny,draw
2577,2482309,1.87,3.2,3,1,home,sunny,team_b_win
2578,2482308,0.76,0.83,5,5,away,cloudy,team_b_win
2579,2482307,1.98,2.99,3,4,away,rainy,team_a_win
2580,2482306,0.85,0.83,1,2,home,sunny,draw
2581,2482305,1.93,1.16,5,1,neutral,sunny,team_b_win
2582,2482304,1.42,3.08,2,3,away,sunny,team_b_win
2583,2482303,1.47,0.69,4,2,neutral,rainy,draw
2584,2482302,2.65,1.52,3,2,home,rainy,team_b_win
2585,2482301,1.19,1.45,1,1,home,sunny,team_b_win
2586,2482300,0.88,3.23,5,2,home,cloudy,team_a_win
2587,2482299,0.94,1.27,3,3,home,rainy,draw
2588,2482298,1.41,0.93,4,4,away,sunny,team_b_win
2589,2482297,1.69,2.39,1,3,neutral,rainy,team_a_win
2590,2482296,2.39,1.83,3,3,neutral,rainy,team_a_win
2591,2482295,2.7,1.15,4,1,home,cloudy,team_a_win
2592,2482294,1.68,3.42,4,1,away,sunny,draw
2593,2482293,1.11,2.83,5,4,home,cloudy,team_a_win
2594,2482292,3.26,0.83,4,1,neutral,cloudy,team_a_win
2595,2482291,3.45,0.9,3,3,neutral,sunny,team_b_win
2596,2482290,0.77,3.03,1,4,away,sunny,team_b_win
2597,2482289,1.01,0.82,1,1,away,sunny,team_a_win
2598,2482288,3.09,3.31,4,3,neutral,cloudy,team_b_win
2599,2482287,2.01,2.09,5,2,neutral,cloudy,draw
2600,2482286,1.35,2.09,1,5,neutral,sunny,team_b_win
2601,2482285,0.57,1.66,5,5,home,cloudy,team_b_win
2602,2482284,3.18,2.29,2,1,neutral,cloudy,draw
2603,2482283,3.3,1.09,4,2,home,sunny,team_a_win
2604,2482282,2.66,3.12,5,4,home,rainy,draw
2605,2482281,1.34,1.18,2,1,home,sunny,draw
2606,2482280,1.72,2.58,1,5,neutral,cloudy,team_a_win
2607,2482279,2.6,3.47,2,3,home,rainy,team_a_win
2608,2482278,0.68,2.75,3,5,home,sunny,team_a_win
2609,2482277,3.45,1.22,2,3,neutral,sunny,team_a_win
2610,2482276,0.9,3.04,3,4,neutral,cloudy,team_a_win
2611,2482275,3.32,0.58,1,3,home,sunny,draw
2612,2482274,1.12,0.88,2,1,neutral,rainy,team_a_win
2613,2482273,2.35,3.27,1,4,home,sunny,team_a_win
2614,2482272,3.1,1.7,5,5,neutral,sunny,draw
2615,2482271,3.48,1.36,4,2,home,sunny,team_a_win
2616,2482270,1.48,3.26,3,4,home,rainy,draw
2617,2482269,1.93,0.71,2,2,home,sunny,team_a_win
2618,2482268,1.34,1.1,3,2,away,cloudy,draw
2619,2482267,3.48,2.93,1,1,neutral,rainy,team_b_win
2620,2482266,1.14,2.96,2,2,neutral,sunny,team_a_win
2621,2482265,1.72,3.1,4,3,home,cloudy,draw
2622,2482264,2.11,2.33,1,4,away,sunny,draw
2623,2482263,2.96,2.2,4,1,home,rainy,team_a_win
2624,2482262,1.39,1.53,3,1,home,rainy,draw
2625,2482261,1.11,2.24,2,2,neutral,cloudy,draw
2626,2482260,2.93,1.3,5,3,away,sunny,draw
2627,2482259,0.52,3.4,5,3,home,rainy,team_b_win
2628,2482258,2.17,2.09,5,5,home,sunny,team_b_win
2629,2482257,2.95,1.93,4,2,neutral,sunny,team_b_win
2630,2482256,3.17,0.81,3,1,neutral,rainy,team_b_win
2631,2482255,0.66,3.47,4,5,away,sunny,team_b_win
2632,2482254,2.45,2.01,3,5,away,sunny,team_b_win
2633,2482253,0.76,2.16,4,3,neutral,rainy,team_b_win
2634,2482252,1.3,0.51,2,3,home,rainy,team_b_win
2635,2482251,1.44,0.9,2,5,away,sunny,team_b_win
2636,2482250,1.37,3.34,3,5,home,cloudy,team_b_win
2637,2482249,2.86,3.46,1,1,away,sunny,team_b_win
2638,2482248,0.99,0.68,3,5,away,sunny,team_a_win
2639,2482247,3.46,1.18,3,2,home,cloudy,draw
2640,2482246,1.24,0.97,5,5,home,sunny,draw
2641,2482245,2.52,1.48,2,2,away,rainy,team_a_win
2642,2482244,1.05,2.2,2,5,home,cloudy,team_a_win
2643,2482243,3.34,0.79,4,5,away,cloudy,team_b_win
2644,2482242,0.56,0.94,4,3,away,sunny,team_b_win
2645,2482241,3.2,0.61,4,4,neutral,sunny,draw
2646,2482240,1.31,0.65,5,5,home,cloudy,team_a_win
2647,2482239,2.38,3.23,2,3,away,sunny,team_b_win
2648,2482238,1.02,3.23,5,5,away,sunny,team_a_win
2649,2482237,1.64,1.62,4,5,home,sunny,team_b_win
2650,2482236,1.45,1.55,3,1,neutral,rainy,team_a_win
2651,2482235,1.01,3.13,1,3,away,rainy,team_b_win
2652,2482234,0.91,0.85,2,1,away,cloudy,draw
2653,2482233,1.78,2.98,5,5,home,cloudy,team_a_win
2654,2482232,3.04,3.13,2,2,away,sunny,team_b_win
2655,2482231,3.18,1.67,4,1,home,cloudy,team_b_win
2656,2482230,2.95,1.76,5,2,home,cloudy,team_a_win
2657,2482229,0.98,1.3,3,3,neutral,cloudy,team_b_win
2658,2482228,1.42,0.61,3,3,home,rainy,team_a_win
2659,2482227,3.32,0.71,1,1,away,cloudy,team_a_win
2660,2482226,1.04,1.21,1,4,neutral,cloudy,draw
2661,2482225,0.85,1.63,5,1,neutral,rainy,team_b_win
2662,2482224,0.68,2.99,2,1,away,cloudy,team_b_win
2663,2482223,2.15,2.24,1,3,neutral,cloudy,team_b_win
2664,2482222,0.58,2.49,5,3,away,sunny,team_b_win
2665,2482221,1.4,3.11,1,4,neutral,rainy,team_b_win
2666,2482220,3.19,2.47,3,1,away,rainy,team_a_win
2667,2482219,1.62,3.17,1,5,home,sunny,team_a_win
2668,2482218,2.44,3.02,4,2,away,sunny,draw
2669,2482217,1.87,2.13,4,2,home,sunny,team_a_win
2670,2482216,2.16,1.6,1,4,neutral,sunny,draw
2671,2482215,1.66,2.9,4,1,away,rainy,team_b_win
2672,2482214,0.66,3.09,1,2,away,cloudy,team_b_win
2673,2482213,0.67,2.74,3,1,away,cloudy,draw
2674,2482212,1.34,2.45,3,2,home,cloudy,team_a_win
2675,2482211,0.94,2.46,4,3,home,cloudy,team_a_win
2676,2482210,3.04,1.14,5,1,away,cloudy,draw
2677,2482209,1.7,1.67,1,3,home,cloudy,team_b_win
2678,2482208,1.46,3.24,5,3,away,sunny,team_b_win
2679,2482207,1.83,1.83,2,5,away,cloudy,team_a_win
2680,2482206,2.55,2.72,5,5,home,rainy,team_b_win
2681,2482205,2.29,2.67,4,3,away,cloudy,team_a_win
2682,2482204,1.39,2.22,3,2,home,sunny,team_a_win
2683,2482203,2.54,2.64,4,2,home,rainy,team_b_win
2684,2482202,2.7,3.27,2,3,neutral,sunny,draw
2685,2482201,1.51,0.97,5,2,home,rainy,team_a_win
2686,2482200,1.07,2.23,1,4,home,rainy,team_b_win
2687,2482199,0.58,1.1,5,5,away,cloudy,team_b_win
2688,2482198,0.92,1.06,1,3,away,sunny,draw
2689,2482197,1.77,1.21,5,2,away,cloudy,team_b_win
2690,2482196,2.28,2.12,4,4,away,cloudy,team_b_win
2691,2482195,3.17,3.03,3,5,away,cloudy,team_a_win
2692,2482194,3.05,2.39,3,1,neutral,sunny,team_b_win
2693,2482193,0.76,1.06,4,1,neutral,rainy,team_b_win
2694,2482192,2.87,1.14,2,4,neutral,rainy,team_b_win
2695,2482191,3.18,2.22,5,1,home,rainy,team_b_win
2696,2482190,1.7,3.37,3,2,away,cloudy,team_a_win
2697,2482189,3.14,2.81,4,2,neutral,sunny,draw
2698,2482188,2.88,1.05,1,5,home,cloudy,team_a_win
2699,2482187,0.78,2.64,4,2,neutral,rainy,draw
2700,2482186,2.27,2.88,1,2,home,sunny,draw
2701,2482185,1.84,2.43,2,5,neutral,cloudy,team_b_win
2702,2482184,3.12,2.93,1,1,away,cloudy,draw
2703,2482183,0.83,2.82,4,4,home,rainy,team_a_win
2704,2482182,1.76,2.99,4,3,away,cloudy,team_a_win
2705,2482181,1.89,2.09,1,4,away,rainy,team_b_win
2706,2482180,1.64,2.96,3,1,away,rainy,draw
2707,2482179,2.09,3.31,3,5,away,sunny,draw
2708,2482178,3.34,1.9,3,3,neutral,rainy,team_b_win
2709,2482177,1.78,2.19,2,3,away,sunny,draw
2710,2482176,2.44,3.17,4,1,neutral,rainy,draw
2711,2482175,2.87,1.31,3,5,home,rainy,draw
2712,2482174,2.89,2.86,3,1,neutral,rainy,team_b_win
2713,2482173,3.32,3.22,5,2,home,rainy,team_b_win
2714,2482172,3.42,3.33,1,3,neutral,cloudy,team_b_win
2715,2482171,1.34,1.83,4,5,neutral,cloudy,team_b_win
2716,2482170,1.78,1.4,1,1,away,rainy,team_a_win
2717,2482169,2.48,3.17,4,3,away,sunny,draw
2718,2482168,0.69,0.62,1,2,neutral,cloudy,team_b_win
2719,2482167,1.47,2.64,3,1,home,sunny,draw
2720,2482166,1.15,2.48,5,1,neutral,sunny,draw
2721,2482165,1.23,2.91,4,4,home,cloudy,team_a_win
2722,2482164,2.63,3.05,3,1,home,rainy,draw
2723,2482163,2.16,0.75,1,4,home,rainy,draw
2724,2482162,3.39,2.27,1,5,away,sunny,team_a_win
2725,2482161,1.42,1.87,3,1,away,cloudy,team_a_win
2726,2482160,0.63,1.62,3,2,home,cloudy,team_b_win
2727,2482159,2.76,1.69,2,4,neutral,cloudy,team_a_win
2728,2482158,2.73,1.04,1,2,away,rainy,team_b_win
2729,2482157,2.25,2.13,2,3,neutral,sunny,team_a_win
